cluster_id,primary_entity,transaction_count,total_amount,date_range,transaction_ids,avg_risk_score,pattern_analysis
CLUSTER_120,63.624.408.6-723.932,50,41245288198,"{'start': '2023-03-14 17:17:00', 'end': '2025-05-18 23:23:08'}","['TXN_000285', 'TXN_000412', 'TXN_000461', 'TXN_000476', 'TXN_000485', 'TXN_000497', 'TXN_000520', 'TXN_000653', 'TXN_001014', 'TXN_001048', 'TXN_001175', 'TXN_001222', 'TXN_001364', 'TXN_001616', 'TXN_001752', 'TXN_001776', 'TXN_002067', 'TXN_002450', 'TXN_002610', 'TXN_002684', 'TXN_002959', 'TXN_003011', 'TXN_003085', 'TXN_003135', 'TXN_003295', 'TXN_003373', 'TXN_003427', 'TXN_003471', 'TXN_003598', 'TXN_003729', 'TXN_003769', 'TXN_003807', 'TXN_004345', 'TXN_004525', 'TXN_004809', 'TXN_004965', 'TXN_005286', 'TXN_005504', 'TXN_005558', 'TXN_005772', 'TXN_005845', 'TXN_006025', 'TXN_006323', 'TXN_006491', 'TXN_006493', 'TXN_006829', 'TXN_007184', 'TXN_007358', 'TXN_007473', 'TXN_007790']",97.76,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_121,61.588.744.7-867.284,48,57622272549,"{'start': '2023-03-02 10:35:00', 'end': '2025-05-28 18:14:48'}","['TXN_000290', 'TXN_000321', 'TXN_000339', 'TXN_000434', 'TXN_000971', 'TXN_001032', 'TXN_001076', 'TXN_001110', 'TXN_001114', 'TXN_001293', 'TXN_001472', 'TXN_001872', 'TXN_001878', 'TXN_002022', 'TXN_002053', 'TXN_002431', 'TXN_002513', 'TXN_002569', 'TXN_002734', 'TXN_002834', 'TXN_003110', 'TXN_003234', 'TXN_003315', 'TXN_003675', 'TXN_003740', 'TXN_003771', 'TXN_003809', 'TXN_003907', 'TXN_004180', 'TXN_004573', 'TXN_004869', 'TXN_005063', 'TXN_005397', 'TXN_005469', 'TXN_005526', 'TXN_005649', 'TXN_005722', 'TXN_006108', 'TXN_006238', 'TXN_006412', 'TXN_006970', 'TXN_007092', 'TXN_007294', 'TXN_007410', 'TXN_007462', 'TXN_007475', 'TXN_007580', 'TXN_007896']",96.79166666666667,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_122,74.700.543.6-386.373,65,61895918807,"{'start': '2023-03-03 16:01:00', 'end': '2025-05-17 16:54:59'}","['TXN_000291', 'TXN_000708', 'TXN_001155', 'TXN_001240', 'TXN_001246', 'TXN_001402', 'TXN_001489', 'TXN_001678', 'TXN_001693', 'TXN_001840', 'TXN_001843', 'TXN_001942', 'TXN_001974', 'TXN_002128', 'TXN_002376', 'TXN_002614', 'TXN_002826', 'TXN_002844', 'TXN_002866', 'TXN_003004', 'TXN_003495', 'TXN_003778', 'TXN_003957', 'TXN_004024', 'TXN_004061', 'TXN_004098', 'TXN_004156', 'TXN_004306', 'TXN_004727', 'TXN_004766', 'TXN_004962', 'TXN_005027', 'TXN_005036', 'TXN_005094', 'TXN_005180', 'TXN_005234', 'TXN_005356', 'TXN_005489', 'TXN_005490', 'TXN_005733', 'TXN_005741', 'TXN_005940', 'TXN_005986', 'TXN_006011', 'TXN_006198', 'TXN_006227', 'TXN_006295', 'TXN_006311', 'TXN_006354', 'TXN_006363', 'TXN_006537', 'TXN_006538', 'TXN_006853', 'TXN_006923', 'TXN_006925', 'TXN_006945', 'TXN_007323', 'TXN_007330', 'TXN_007365', 'TXN_007371', 'TXN_007613', 'TXN_007798', 'TXN_007816', 'TXN_007889', 'TXN_007991']",97.16923076923077,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_123,33.745.677.1-218.359,43,22907573352,"{'start': '2023-03-25 10:47:00', 'end': '2025-05-19 06:20:03'}","['TXN_000295', 'TXN_000436', 'TXN_000765', 'TXN_000938', 'TXN_000986', 'TXN_001068', 'TXN_001196', 'TXN_001249', 'TXN_001787', 'TXN_001980', 'TXN_001982', 'TXN_002055', 'TXN_002086', 'TXN_002188', 'TXN_002267', 'TXN_002486', 'TXN_003558', 'TXN_003729', 'TXN_003918', 'TXN_003932', 'TXN_004307', 'TXN_004427', 'TXN_004911', 'TXN_004958', 'TXN_005238', 'TXN_005342', 'TXN_005344', 'TXN_005526', 'TXN_005999', 'TXN_006051', 'TXN_006135', 'TXN_006166', 'TXN_006405', 'TXN_006471', 'TXN_006562', 'TXN_006742', 'TXN_007257', 'TXN_007408', 'TXN_007411', 'TXN_007553', 'TXN_007644', 'TXN_007831', 'TXN_007978']",92.20930232558139,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_124,90.842.907.8-942.904,61,89894801987,"{'start': '2023-03-10 14:43:00', 'end': '2025-05-13 22:23:10'}","['TXN_000298', 'TXN_000367', 'TXN_000611', 'TXN_000769', 'TXN_000822', 'TXN_000992', 'TXN_001052', 'TXN_001156', 'TXN_001182', 'TXN_001536', 'TXN_001627', 'TXN_001647', 'TXN_001788', 'TXN_001983', 'TXN_002030', 'TXN_002043', 'TXN_002051', 'TXN_002135', 'TXN_002215', 'TXN_002354', 'TXN_002383', 'TXN_002422', 'TXN_002430', 'TXN_002475', 'TXN_002500', 'TXN_002638', 'TXN_002805', 'TXN_003024', 'TXN_003182', 'TXN_003316', 'TXN_003403', 'TXN_003423', 'TXN_003591', 'TXN_004068', 'TXN_004167', 'TXN_004388', 'TXN_004397', 'TXN_004487', 'TXN_004494', 'TXN_004606', 'TXN_004661', 'TXN_004762', 'TXN_004912', 'TXN_004977', 'TXN_004985', 'TXN_005896', 'TXN_006251', 'TXN_006688', 'TXN_006921', 'TXN_007102', 'TXN_007107', 'TXN_007144', 'TXN_007226', 'TXN_007246', 'TXN_007331', 'TXN_007349', 'TXN_007441', 'TXN_007665', 'TXN_007720', 'TXN_007892', 'TXN_007928']",98.8688524590164,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_125,46.513.318.9-268.634,60,72340918282,"{'start': '2023-03-10 18:30:00', 'end': '2025-05-20 14:18:24'}","['TXN_000299', 'TXN_000347', 'TXN_000428', 'TXN_000748', 'TXN_000787', 'TXN_001131', 'TXN_001146', 'TXN_001200', 'TXN_001219', 'TXN_001273', 'TXN_001523', 'TXN_001561', 'TXN_001569', 'TXN_001879', 'TXN_001934', 'TXN_002063', 'TXN_002064', 'TXN_002297', 'TXN_002489', 'TXN_002498', 'TXN_002617', 'TXN_002658', 'TXN_002772', 'TXN_002774', 'TXN_002990', 'TXN_003006', 'TXN_003058', 'TXN_003089', 'TXN_003143', 'TXN_003224', 'TXN_003469', 'TXN_003660', 'TXN_003814', 'TXN_003928', 'TXN_003950', 'TXN_004274', 'TXN_004350', 'TXN_004414', 'TXN_004439', 'TXN_004566', 'TXN_005125', 'TXN_005209', 'TXN_005230', 'TXN_005357', 'TXN_005551', 'TXN_005677', 'TXN_005680', 'TXN_005695', 'TXN_005840', 'TXN_006118', 'TXN_006423', 'TXN_006468', 'TXN_006621', 'TXN_006768', 'TXN_006791', 'TXN_006869', 'TXN_006891', 'TXN_007362', 'TXN_007822', 'TXN_007875']",98.15,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_126,18.753.883.5-958.977,40,20997458314,"{'start': '2023-03-15 12:27:00', 'end': '2025-05-13 00:04:32'}","['TXN_000326', 'TXN_000473', 'TXN_000871', 'TXN_000990', 'TXN_001012', 'TXN_001021', 'TXN_001340', 'TXN_001662', 'TXN_001769', 'TXN_001854', 'TXN_001946', 'TXN_002297', 'TXN_002442', 'TXN_002519', 'TXN_002725', 'TXN_002826', 'TXN_002870', 'TXN_003391', 'TXN_003516', 'TXN_003880', 'TXN_004083', 'TXN_004168', 'TXN_004622', 'TXN_004652', 'TXN_004691', 'TXN_004931', 'TXN_005002', 'TXN_005216', 'TXN_005614', 'TXN_005757', 'TXN_005779', 'TXN_006008', 'TXN_006220', 'TXN_006732', 'TXN_006788', 'TXN_006804', 'TXN_006992', 'TXN_007053', 'TXN_007127', 'TXN_007508']",93.4,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_127,88.773.567.5-245.454,33,10248574185,"{'start': '2023-03-22 13:03:00', 'end': '2025-04-17 18:26:01'}","['TXN_000347', 'TXN_000511', 'TXN_000809', 'TXN_001006', 'TXN_001072', 'TXN_001464', 'TXN_001468', 'TXN_001870', 'TXN_002024', 'TXN_002824', 'TXN_002849', 'TXN_003830', 'TXN_004061', 'TXN_004209', 'TXN_004211', 'TXN_004277', 'TXN_004488', 'TXN_004491', 'TXN_004811', 'TXN_004972', 'TXN_005027', 'TXN_005256', 'TXN_005491', 'TXN_006181', 'TXN_006225', 'TXN_006270', 'TXN_006798', 'TXN_006890', 'TXN_007350', 'TXN_007529', 'TXN_007826', 'TXN_007843', 'TXN_007992']",90.21212121212122,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_128,62.516.546.8-276.170,53,62860816808,"{'start': '2023-03-11 10:24:00', 'end': '2025-05-02 13:48:11'}","['TXN_000403', 'TXN_000479', 'TXN_000647', 'TXN_000659', 'TXN_000727', 'TXN_001091', 'TXN_001349', 'TXN_001504', 'TXN_001564', 'TXN_001632', 'TXN_001727', 'TXN_001740', 'TXN_001834', 'TXN_001977', 'TXN_002009', 'TXN_002148', 'TXN_002623', 'TXN_002797', 'TXN_002977', 'TXN_003007', 'TXN_003029', 'TXN_003101', 'TXN_003208', 'TXN_003332', 'TXN_003428', 'TXN_003516', 'TXN_003592', 'TXN_003636', 'TXN_004261', 'TXN_004586', 'TXN_004701', 'TXN_004826', 'TXN_005073', 'TXN_005675', 'TXN_006195', 'TXN_006289', 'TXN_006333', 'TXN_006417', 'TXN_006425', 'TXN_006451', 'TXN_006622', 'TXN_006696', 'TXN_006868', 'TXN_007001', 'TXN_007054', 'TXN_007140', 'TXN_007168', 'TXN_007348', 'TXN_007739', 'TXN_007804', 'TXN_007832', 'TXN_007871', 'TXN_007972']",95.94339622641509,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_129,85.991.691.5-118.303,66,89321360917,"{'start': '2023-03-21 12:58:00', 'end': '2025-05-19 01:54:41'}","['TXN_000409', 'TXN_000519', 'TXN_000616', 'TXN_000683', 'TXN_000746', 'TXN_000781', 'TXN_001001', 'TXN_001037', 'TXN_001143', 'TXN_001174', 'TXN_001223', 'TXN_001318', 'TXN_001378', 'TXN_001420', 'TXN_001738', 'TXN_001781', 'TXN_001825', 'TXN_001925', 'TXN_002042', 'TXN_002195', 'TXN_002261', 'TXN_002332', 'TXN_002765', 'TXN_002961', 'TXN_003041', 'TXN_003382', 'TXN_003708', 'TXN_003756', 'TXN_003817', 'TXN_003890', 'TXN_003902', 'TXN_004040', 'TXN_004178', 'TXN_004200', 'TXN_004235', 'TXN_004607', 'TXN_004622', 'TXN_004626', 'TXN_004638', 'TXN_004682', 'TXN_004765', 'TXN_004855', 'TXN_004916', 'TXN_004933', 'TXN_005133', 'TXN_005151', 'TXN_005220', 'TXN_005548', 'TXN_005565', 'TXN_005611', 'TXN_006020', 'TXN_006082', 'TXN_006099', 'TXN_006115', 'TXN_006169', 'TXN_006213', 'TXN_006369', 'TXN_006387', 'TXN_006893', 'TXN_006991', 'TXN_007053', 'TXN_007068', 'TXN_007355', 'TXN_007418', 'TXN_007581', 'TXN_007652']",96.8030303030303,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_130,63.559.673.7-492.397,29,11311384124,"{'start': '2023-04-10 09:20:00', 'end': '2025-05-26 17:02:57'}","['TXN_000446', 'TXN_000927', 'TXN_001074', 'TXN_001286', 'TXN_001301', 'TXN_001424', 'TXN_001506', 'TXN_001827', 'TXN_001834', 'TXN_001894', 'TXN_001918', 'TXN_002122', 'TXN_002218', 'TXN_002995', 'TXN_003485', 'TXN_003520', 'TXN_003860', 'TXN_004357', 'TXN_004413', 'TXN_004621', 'TXN_004838', 'TXN_005627', 'TXN_006035', 'TXN_006058', 'TXN_006669', 'TXN_006871', 'TXN_007345', 'TXN_007713', 'TXN_007863']",92.82758620689656,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_131,55.691.544.6-546.865,60,111097491117,"{'start': '2023-03-05 08:41:00', 'end': '2025-05-16 22:13:25'}","['TXN_000458', 'TXN_000902', 'TXN_001309', 'TXN_001524', 'TXN_001721', 'TXN_001927', 'TXN_002023', 'TXN_002110', 'TXN_002172', 'TXN_002305', 'TXN_002336', 'TXN_002337', 'TXN_002361', 'TXN_002471', 'TXN_002729', 'TXN_002791', 'TXN_002898', 'TXN_002921', 'TXN_003141', 'TXN_003170', 'TXN_003330', 'TXN_003366', 'TXN_003523', 'TXN_003717', 'TXN_003889', 'TXN_003943', 'TXN_003958', 'TXN_004287', 'TXN_004328', 'TXN_004389', 'TXN_004446', 'TXN_004450', 'TXN_004592', 'TXN_004595', 'TXN_004724', 'TXN_004733', 'TXN_004741', 'TXN_004751', 'TXN_004833', 'TXN_004932', 'TXN_004966', 'TXN_004970', 'TXN_005097', 'TXN_005312', 'TXN_005410', 'TXN_005663', 'TXN_005779', 'TXN_005819', 'TXN_005841', 'TXN_005871', 'TXN_005927', 'TXN_006119', 'TXN_006134', 'TXN_006247', 'TXN_006281', 'TXN_006284', 'TXN_006777', 'TXN_007146', 'TXN_007394', 'TXN_007794']",98.05,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_132,66.257.498.7-234.766,52,49109503428,"{'start': '2023-03-03 14:01:00', 'end': '2025-05-19 06:20:03'}","['TXN_000462', 'TXN_000607', 'TXN_000608', 'TXN_001077', 'TXN_001424', 'TXN_001747', 'TXN_001918', 'TXN_002312', 'TXN_002521', 'TXN_002864', 'TXN_002900', 'TXN_003037', 'TXN_003052', 'TXN_003155', 'TXN_003195', 'TXN_003271', 'TXN_003333', 'TXN_003367', 'TXN_003504', 'TXN_003509', 'TXN_003552', 'TXN_003942', 'TXN_004080', 'TXN_004154', 'TXN_004186', 'TXN_004445', 'TXN_004572', 'TXN_004671', 'TXN_004887', 'TXN_004953', 'TXN_004980', 'TXN_005035', 'TXN_005238', 'TXN_005376', 'TXN_005467', 'TXN_005487', 'TXN_005545', 'TXN_006003', 'TXN_006138', 'TXN_006248', 'TXN_006343', 'TXN_006488', 'TXN_006524', 'TXN_006527', 'TXN_006986', 'TXN_007337', 'TXN_007361', 'TXN_007422', 'TXN_007536', 'TXN_007803', 'TXN_007914', 'TXN_007941']",95.8076923076923,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_133,78.235.586.6-345.621,89,126619762105,"{'start': '2023-03-03 17:21:00', 'end': '2025-05-26 12:50:01'}","['TXN_000509', 'TXN_000575', 'TXN_000699', 'TXN_000864', 'TXN_000976', 'TXN_000991', 'TXN_001168', 'TXN_001178', 'TXN_001216', 'TXN_001223', 'TXN_001304', 'TXN_001425', 'TXN_001735', 'TXN_001753', 'TXN_001782', 'TXN_001835', 'TXN_001920', 'TXN_002078', 'TXN_002161', 'TXN_002278', 'TXN_002409', 'TXN_002652', 'TXN_002738', 'TXN_002751', 'TXN_003441', 'TXN_003458', 'TXN_003558', 'TXN_003560', 'TXN_003568', 'TXN_003591', 'TXN_003639', 'TXN_003674', 'TXN_003678', 'TXN_003683', 'TXN_003834', 'TXN_003989', 'TXN_004115', 'TXN_004152', 'TXN_004168', 'TXN_004323', 'TXN_004400', 'TXN_004431', 'TXN_004448', 'TXN_004475', 'TXN_004510', 'TXN_004531', 'TXN_004541', 'TXN_004544', 'TXN_004607', 'TXN_004759', 'TXN_004797', 'TXN_004872', 'TXN_004892', 'TXN_004970', 'TXN_004998', 'TXN_005001', 'TXN_005273', 'TXN_005283', 'TXN_005289', 'TXN_005360', 'TXN_005463', 'TXN_005556', 'TXN_005561', 'TXN_005593', 'TXN_006093', 'TXN_006114', 'TXN_006184', 'TXN_006199', 'TXN_006266', 'TXN_006321', 'TXN_006468', 'TXN_006505', 'TXN_006579', 'TXN_006609', 'TXN_006654', 'TXN_006902', 'TXN_006946', 'TXN_007001', 'TXN_007037', 'TXN_007164', 'TXN_007171', 'TXN_007260', 'TXN_007320', 'TXN_007504', 'TXN_007539', 'TXN_007568', 'TXN_007596', 'TXN_007775', 'TXN_007991']",99.07865168539325,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_134,50.322.291.1-839.434,38,18082728573,"{'start': '2023-03-08 08:52:00', 'end': '2025-05-28 18:14:48'}","['TXN_000510', 'TXN_000630', 'TXN_000640', 'TXN_000725', 'TXN_001181', 'TXN_001232', 'TXN_001379', 'TXN_001427', 'TXN_001525', 'TXN_001717', 'TXN_001931', 'TXN_001941', 'TXN_002189', 'TXN_002709', 'TXN_002717', 'TXN_002782', 'TXN_003086', 'TXN_003526', 'TXN_004011', 'TXN_004288', 'TXN_004563', 'TXN_004722', 'TXN_005675', 'TXN_006005', 'TXN_006302', 'TXN_006336', 'TXN_006597', 'TXN_006685', 'TXN_006718', 'TXN_006810', 'TXN_007121', 'TXN_007226', 'TXN_007397', 'TXN_007475', 'TXN_007565', 'TXN_007646', 'TXN_007732', 'TXN_007966']",93.02631578947368,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_135,58.327.646.9-331.445,27,9315353258,"{'start': '2024-03-05 09:51:00', 'end': '2025-04-27 07:34:03'}","['TXN_000572', 'TXN_000651', 'TXN_000678', 'TXN_001603', 'TXN_001795', 'TXN_002006', 'TXN_002666', 'TXN_003066', 'TXN_003067', 'TXN_003236', 'TXN_003645', 'TXN_003927', 'TXN_004141', 'TXN_004627', 'TXN_005473', 'TXN_005773', 'TXN_005806', 'TXN_006018', 'TXN_006105', 'TXN_006224', 'TXN_006665', 'TXN_006764', 'TXN_007201', 'TXN_007365', 'TXN_007439', 'TXN_007707', 'TXN_007774']",89.77777777777777,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_136,66.565.599.9-737.435,29,8349317681,"{'start': '2023-04-23 16:44:00', 'end': '2025-05-20 14:56:22'}","['TXN_000796', 'TXN_001535', 'TXN_001950', 'TXN_002126', 'TXN_002170', 'TXN_002194', 'TXN_002227', 'TXN_002484', 'TXN_003449', 'TXN_003775', 'TXN_004108', 'TXN_004743', 'TXN_004814', 'TXN_004852', 'TXN_005014', 'TXN_005214', 'TXN_005418', 'TXN_005453', 'TXN_005574', 'TXN_005895', 'TXN_006311', 'TXN_006398', 'TXN_006448', 'TXN_006467', 'TXN_006978', 'TXN_007095', 'TXN_007460', 'TXN_007903', 'TXN_007972']",89.48275862068965,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_137,75.187.895.4-150.646,30,11844634116,"{'start': '2023-09-25 08:46:00', 'end': '2025-05-23 17:47:06'}","['TXN_000911', 'TXN_001615', 'TXN_001812', 'TXN_002312', 'TXN_002314', 'TXN_002376', 'TXN_002540', 'TXN_002628', 'TXN_002721', 'TXN_002833', 'TXN_003273', 'TXN_003704', 'TXN_004122', 'TXN_004128', 'TXN_004402', 'TXN_004437', 'TXN_004511', 'TXN_004648', 'TXN_005010', 'TXN_005696', 'TXN_005783', 'TXN_006241', 'TXN_006249', 'TXN_006577', 'TXN_006777', 'TXN_007361', 'TXN_007396', 'TXN_007756', 'TXN_007794', 'TXN_007823']",91.63333333333334,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_138,93.957.713.6-460.504,38,14303738826,"{'start': '2023-03-14 14:40:00', 'end': '2025-05-26 20:35:59'}","['TXN_000953', 'TXN_000954', 'TXN_001079', 'TXN_001373', 'TXN_001460', 'TXN_001511', 'TXN_001529', 'TXN_002043', 'TXN_002163', 'TXN_002333', 'TXN_002593', 'TXN_002652', 'TXN_002698', 'TXN_002752', 'TXN_003005', 'TXN_003546', 'TXN_003717', 'TXN_004183', 'TXN_004513', 'TXN_004557', 'TXN_004616', 'TXN_004795', 'TXN_005030', 'TXN_005110', 'TXN_005187', 'TXN_005351', 'TXN_005746', 'TXN_005938', 'TXN_006027', 'TXN_006218', 'TXN_006243', 'TXN_007458', 'TXN_007625', 'TXN_007675', 'TXN_007676', 'TXN_007777', 'TXN_007819', 'TXN_007971']",91.89473684210526,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_139,10.597.182.4-399.152,38,19247848890,"{'start': '2023-10-21 16:28:00', 'end': '2025-05-14 11:40:23'}","['TXN_001246', 'TXN_001276', 'TXN_001280', 'TXN_001415', 'TXN_001644', 'TXN_001707', 'TXN_001733', 'TXN_001841', 'TXN_002045', 'TXN_002098', 'TXN_002280', 'TXN_002322', 'TXN_002745', 'TXN_002929', 'TXN_003032', 'TXN_003052', 'TXN_003365', 'TXN_003384', 'TXN_003473', 'TXN_003723', 'TXN_003799', 'TXN_003879', 'TXN_003891', 'TXN_004547', 'TXN_004699', 'TXN_005297', 'TXN_005356', 'TXN_005494', 'TXN_005564', 'TXN_005934', 'TXN_006213', 'TXN_006421', 'TXN_006988', 'TXN_007015', 'TXN_007280', 'TXN_007484', 'TXN_007501', 'TXN_007792']",92.92105263157895,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_140,78.169.938.4-306.681,63,82382759142,"{'start': '2023-03-04 17:08:00', 'end': '2025-05-26 17:29:28'}","['TXN_001269', 'TXN_001379', 'TXN_001511', 'TXN_001533', 'TXN_001557', 'TXN_001590', 'TXN_001626', 'TXN_001683', 'TXN_001748', 'TXN_001795', 'TXN_001824', 'TXN_002078', 'TXN_002091', 'TXN_002167', 'TXN_002348', 'TXN_002584', 'TXN_002616', 'TXN_002630', 'TXN_002713', 'TXN_002782', 'TXN_002873', 'TXN_002912', 'TXN_002965', 'TXN_003010', 'TXN_003107', 'TXN_003152', 'TXN_003541', 'TXN_003575', 'TXN_003646', 'TXN_003997', 'TXN_004025', 'TXN_004071', 'TXN_004123', 'TXN_004135', 'TXN_004285', 'TXN_004602', 'TXN_004919', 'TXN_004979', 'TXN_004983', 'TXN_004992', 'TXN_005071', 'TXN_005239', 'TXN_005432', 'TXN_005464', 'TXN_005567', 'TXN_005590', 'TXN_005886', 'TXN_005932', 'TXN_005970', 'TXN_006442', 'TXN_006641', 'TXN_007179', 'TXN_007203', 'TXN_007352', 'TXN_007420', 'TXN_007531', 'TXN_007539', 'TXN_007575', 'TXN_007658', 'TXN_007747', 'TXN_007827', 'TXN_007847', 'TXN_007969']",97.71428571428571,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
